Tempo (s),DC Current (V),DC Current (A),Torque (Nm),Speed (rpm),Temp Mos 1 (ºC),Temp Mos 2 (ºC),Temp Motor (ºC),Temp do sensor capacitivo (ºC),Velocidade atual (km/h),km total,km atual,Driving Mode,Brake Switch,,Data (DD/MM/AA):,18,11,24,,Hora inicio:,,,Hora Fim:,
1716.6,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1716.85,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1717.1,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1717.35,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1717.6,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1717.85,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1718.1,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1718.35,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1718.6,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1718.85,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1719.1,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1719.35,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1719.6,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1719.85,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1720.1,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1720.35,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1720.6,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1720.85,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1721.1,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1721.35,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1721.6,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1721.85,72.8,0,0,0,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1722.1,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1722.35,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1722.6,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1722.85,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1723.1,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1723.35,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1723.6,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1723.85,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1724.1,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1724.35,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1724.6,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1724.85,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1725.1,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1725.35,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1725.6,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1725.85,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1726.1,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1726.35,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1726.6,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1726.85,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1727.1,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1727.35,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1727.6,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1727.85,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1728.1,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1728.35,72.8,0,0,0,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1728.6,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1728.85,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1729.099,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1729.349,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1729.599,72.8,0,0,-1,54,54,90,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1729.849,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1730.099,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1730.349,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1730.599,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1730.849,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1731.099,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1731.349,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1731.599,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1731.849,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1732.099,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1732.349,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1732.599,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1732.849,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1733.099,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1733.349,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1733.599,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1733.849,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1734.099,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1734.349,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1734.599,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1734.849,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1735.099,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1735.349,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1735.599,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1735.849,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1736.099,72.8,0,0,0,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1736.349,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1736.599,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1736.849,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1737.099,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1737.349,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1737.599,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1737.849,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1738.099,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1738.349,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1738.599,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1738.849,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1739.099,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1739.349,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1739.599,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1739.849,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1740.099,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1740.349,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1740.599,72.8,0,0,-1,54,54,88,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1740.849,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1741.099,72.8,0,0,-1,54,54,88,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1741.349,72.8,0,0,-1,54,54,88,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1741.599,72.8,0,0,-1,54,54,89,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1741.849,72.8,0,0,-1,54,54,88,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1742.099,72.8,0,0,-1,54,54,88,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1742.349,72.8,0,0,-1,54,54,88,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1742.599,72.8,0,0,0,54,54,88,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1742.849,72.8,0,0,-1,54,54,88,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1743.099,72.8,0,0,-1,54,54,88,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1743.35,72.8,0,0,-1,54,54,88,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1743.599,72.8,0,0,-1,54,54,88,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1743.849,72.8,0,0,-1,54,54,88,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1744.099,72.8,0,0,-1,54,54,88,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1744.349,72.8,0,0,-1,54,54,88,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1744.599,72.8,0,0,-1,54,54,88,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1744.849,72.8,0,0,-1,54,54,88,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1745.099,72.8,0,0,-1,54,54,88,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1745.349,72.8,0,0,-1,54,54,88,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1745.599,72.8,0,0,-1,54,54,88,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1745.849,72.8,0,0,-1,54,54,88,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1746.099,72.8,0,0,-1,54,54,88,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1746.349,72.8,0,0,-1,54,54,88,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1746.599,72.8,0,0,-1,54,54,88,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1746.849,72.8,0,0,-1,54,54,88,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1747.099,72.8,0,0,-1,54,54,88,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1747.349,72.8,0,0,-1,54,54,88,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1747.599,72.8,0,0,-1,54,54,88,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1747.849,72.8,0,0,-1,54,54,88,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1748.099,72.8,0,0,-1,54,54,88,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1748.349,72.8,0,0,-1,54,54,88,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1748.599,72.8,0,0,-1,54,54,88,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1748.849,72.8,0,0,-1,54,54,88,54,0,0,17.5,Park,OFF,,,,,,,,,,,
1749.099,72.8,0,0,0,54,54,88,54,0,0,17.5,Park,OFF,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
